index,dataset,dataset_key,data,model,data_link,model_link,split,part,openfwi_input
106,Style_B,style-b,data107.npy,model107.npy,https://www.googleapis.com/drive/v2/files/1sTsHmWzRXsbgouU2Dt80EaO4BkVu3t2U,https://www.googleapis.com/drive/v2/files/12pD2-0KImo8SiRBJPsJWWGDF8JlIYY1a,train,22,style-b	/kaggle/input/waveform-inversion-22/Style_B/data/data107.npy	/kaggle/input/waveform-inversion-22/Style_B/model/model107.npy
107,Style_B,style-b,data108.npy,model108.npy,https://www.googleapis.com/drive/v2/files/1f6ErrO6BN76oGG6mVO3Y1ERuJRUmHjlw,https://www.googleapis.com/drive/v2/files/1_B8wXo5GzMMJLTUPg1ap_yrZjRxCXrq9,train,22,style-b	/kaggle/input/waveform-inversion-22/Style_B/data/data108.npy	/kaggle/input/waveform-inversion-22/Style_B/model/model108.npy
108,Style_B,style-b,data109.npy,model109.npy,https://www.googleapis.com/drive/v2/files/1_tDOtE4GrsCGOd-rzL0hC2NW3blibZT-,https://www.googleapis.com/drive/v2/files/108t3cVF5OapA0trAyav-lfI8Z6BG2eiR,train,22,style-b	/kaggle/input/waveform-inversion-22/Style_B/data/data109.npy	/kaggle/input/waveform-inversion-22/Style_B/model/model109.npy
109,Style_B,style-b,data110.npy,model110.npy,https://www.googleapis.com/drive/v2/files/1m7bvWNp_h6bEHYk6BM07FG-9JyOtPKw4,https://www.googleapis.com/drive/v2/files/1nGNIXWTCjjM7DM_0dWmUQd6D7IOzCckJ,train,22,style-b	/kaggle/input/waveform-inversion-22/Style_B/data/data110.npy	/kaggle/input/waveform-inversion-22/Style_B/model/model110.npy
88,CurveFault_A,curvefault-a,seis4_1_24.npy,vel4_1_24.npy,https://www.googleapis.com/drive/v2/files/10cloPXyzG-S2GmCFzeOnJVwxUvfS5_WP,https://www.googleapis.com/drive/v2/files/1lLnV3a1R6BIBkJJi3ClWOQoFKILfBQQj,train,23,curvefault-a	/kaggle/input/waveform-inversion-23/CurveFault_A/seis4_1_24.npy	/kaggle/input/waveform-inversion-23/CurveFault_A/vel4_1_24.npy
89,CurveFault_A,curvefault-a,seis4_1_25.npy,vel4_1_25.npy,https://www.googleapis.com/drive/v2/files/17hzkX3GT7i5t5RKaNC13fanEvRoRcyrW,https://www.googleapis.com/drive/v2/files/1lLUjmEkTi7i3Lkkb6pZWfzBZ2HerKB47,train,23,curvefault-a	/kaggle/input/waveform-inversion-23/CurveFault_A/seis4_1_25.npy	/kaggle/input/waveform-inversion-23/CurveFault_A/vel4_1_25.npy
90,CurveFault_A,curvefault-a,seis4_1_26.npy,vel4_1_26.npy,https://www.googleapis.com/drive/v2/files/1mTJcqcqpXc_vkxPerHyZ_INCPrSk2iU9,https://www.googleapis.com/drive/v2/files/11SYSEm24-8P4rXVj_WX6XIpKfyfLOPf3,train,23,curvefault-a	/kaggle/input/waveform-inversion-23/CurveFault_A/seis4_1_26.npy	/kaggle/input/waveform-inversion-23/CurveFault_A/vel4_1_26.npy
91,CurveFault_A,curvefault-a,seis4_1_27.npy,vel4_1_27.npy,https://www.googleapis.com/drive/v2/files/1MfUdrOjOG9v0kepIgA5ot9FXJoK6f6gN,https://www.googleapis.com/drive/v2/files/14UjDd1NHOkPBuZygSf4addvL_mvg41KU,train,23,curvefault-a	/kaggle/input/waveform-inversion-23/CurveFault_A/seis4_1_27.npy	/kaggle/input/waveform-inversion-23/CurveFault_A/vel4_1_27.npy
88,CurveFault_B,curvefault-b,seis8_1_24.npy,vel8_1_24.npy,https://www.googleapis.com/drive/v2/files/1LiXBlyMga2uZnfGtI_NlirSR5zyk938m,https://www.googleapis.com/drive/v2/files/1nArYJBVZU4xIQZ2HywwpooZEOW2VMIqh,train,23,curvefault-b	/kaggle/input/waveform-inversion-23/CurveFault_B/seis8_1_24.npy	/kaggle/input/waveform-inversion-23/CurveFault_B/vel8_1_24.npy
89,CurveFault_B,curvefault-b,seis8_1_25.npy,vel8_1_25.npy,https://www.googleapis.com/drive/v2/files/1ZXyb3BaYi1DWjAZeuihRvydjUssBAt-R,https://www.googleapis.com/drive/v2/files/1-v7Pq0phUMaSOns5VVlgA9YIS8X7eDQx,train,23,curvefault-b	/kaggle/input/waveform-inversion-23/CurveFault_B/seis8_1_25.npy	/kaggle/input/waveform-inversion-23/CurveFault_B/vel8_1_25.npy
90,CurveFault_B,curvefault-b,seis8_1_26.npy,vel8_1_26.npy,https://www.googleapis.com/drive/v2/files/1IbrQDxA43q-WuVKbEn-dywHvir8gEaOv,https://www.googleapis.com/drive/v2/files/16A9MBAApzYIao_G6zGv8pmjznCKC7q5d,train,23,curvefault-b	/kaggle/input/waveform-inversion-23/CurveFault_B/seis8_1_26.npy	/kaggle/input/waveform-inversion-23/CurveFault_B/vel8_1_26.npy
91,CurveFault_B,curvefault-b,seis8_1_27.npy,vel8_1_27.npy,https://www.googleapis.com/drive/v2/files/1JmZGiOGfi8oR2OiDbCzmRzKQOhGLM-St,https://www.googleapis.com/drive/v2/files/1bwSbxiHxQq6onTvJFzYEQ0g102SRUoXp,train,23,curvefault-b	/kaggle/input/waveform-inversion-23/CurveFault_B/seis8_1_27.npy	/kaggle/input/waveform-inversion-23/CurveFault_B/vel8_1_27.npy
44,CurveVel_A,curvevel-a,data45.npy,model45.npy,https://www.googleapis.com/drive/v2/files/1fkxH8QjOu7lASVZe0095vTWDQ_akxOO1,https://www.googleapis.com/drive/v2/files/1doI4Nr9Ta25V9uRvELUOkrYvnpXqtsh0,train,23,curvevel-a	/kaggle/input/waveform-inversion-23/CurveVel_A/data/data45.npy	/kaggle/input/waveform-inversion-23/CurveVel_A/model/model45.npy
45,CurveVel_A,curvevel-a,data46.npy,model46.npy,https://www.googleapis.com/drive/v2/files/1XHeH2_cIzr1Bgsv-2NITEFbFxW-yeuRv,https://www.googleapis.com/drive/v2/files/1WItA0XNCPBYu07g9veqY50AdXbDEwuYx,train,23,curvevel-a	/kaggle/input/waveform-inversion-23/CurveVel_A/data/data46.npy	/kaggle/input/waveform-inversion-23/CurveVel_A/model/model46.npy
44,CurveVel_B,curvevel-b,data45.npy,model45.npy,https://www.googleapis.com/drive/v2/files/1gu9TOZ5hQH7GA2-bf9HQA1NGw6ohlqj3,https://www.googleapis.com/drive/v2/files/1VzuheB_bZHissqrerrrsEWHYBut0AbmV,train,23,curvevel-b	/kaggle/input/waveform-inversion-23/CurveVel_B/data/data45.npy	/kaggle/input/waveform-inversion-23/CurveVel_B/model/model45.npy
45,CurveVel_B,curvevel-b,data46.npy,model46.npy,https://www.googleapis.com/drive/v2/files/1nxMKFWpGuAgI99MIAo1W2Gjh48_YlmBz,https://www.googleapis.com/drive/v2/files/1fui3XVVU0YOND7LRQFKF7_VC3rhoUqWF,train,23,curvevel-b	/kaggle/input/waveform-inversion-23/CurveVel_B/data/data46.npy	/kaggle/input/waveform-inversion-23/CurveVel_B/model/model46.npy
88,FlatFault_A,flatfault-a,seis4_1_24.npy,vel4_1_24.npy,https://www.googleapis.com/drive/v2/files/1olrKwGRyFs02eshcpwKkSSyXA1fdy8ua,https://www.googleapis.com/drive/v2/files/1b0iYTYLksTld1sI6i97xjNxkwB2CtOBf,train,23,flatfault-a	/kaggle/input/waveform-inversion-23/FlatFault_A/seis4_1_24.npy	/kaggle/input/waveform-inversion-23/FlatFault_A/vel4_1_24.npy
89,FlatFault_A,flatfault-a,seis4_1_25.npy,vel4_1_25.npy,https://www.googleapis.com/drive/v2/files/1vzI3Uc_D2brlBig0TO1qomreYu6tYCi_,https://www.googleapis.com/drive/v2/files/16P6lkXyLMowXD6iU-6L3FBJxmMUHI0Bz,train,23,flatfault-a	/kaggle/input/waveform-inversion-23/FlatFault_A/seis4_1_25.npy	/kaggle/input/waveform-inversion-23/FlatFault_A/vel4_1_25.npy
90,FlatFault_A,flatfault-a,seis4_1_26.npy,vel4_1_26.npy,https://www.googleapis.com/drive/v2/files/1WrP4qgd8y89TXEFGDPRcpSylZRKP8SMZ,https://www.googleapis.com/drive/v2/files/1b9If3QWZ2VrSfl4nfEXpLjCBDETU_At-,train,23,flatfault-a	/kaggle/input/waveform-inversion-23/FlatFault_A/seis4_1_26.npy	/kaggle/input/waveform-inversion-23/FlatFault_A/vel4_1_26.npy
91,FlatFault_A,flatfault-a,seis4_1_27.npy,vel4_1_27.npy,https://www.googleapis.com/drive/v2/files/1I5zd_PnIfdxiF7ILJspy0SsbazOSXVnm,https://www.googleapis.com/drive/v2/files/1O4EyJ0NhiwiP5UniEpzdITUqBt0TE2Q8,train,23,flatfault-a	/kaggle/input/waveform-inversion-23/FlatFault_A/seis4_1_27.npy	/kaggle/input/waveform-inversion-23/FlatFault_A/vel4_1_27.npy
88,FlatFault_B,flatfault-b,seis8_1_24.npy,vel8_1_24.npy,https://www.googleapis.com/drive/v2/files/1hZkFrw_34kwEQ0HcQOjwHwUu2_y404jO,https://www.googleapis.com/drive/v2/files/14yPBVpofZE7sLqpnGCfguTFLOBk9PIfU,train,23,flatfault-b	/kaggle/input/waveform-inversion-23/FlatFault_B/seis8_1_24.npy	/kaggle/input/waveform-inversion-23/FlatFault_B/vel8_1_24.npy
89,FlatFault_B,flatfault-b,seis8_1_25.npy,vel8_1_25.npy,https://www.googleapis.com/drive/v2/files/1J_ZTgELFjwUZC1T0AUKZ4z0NXkr1GU9R,https://www.googleapis.com/drive/v2/files/1Bjh33sQaX9PcxdLKIVGC3HkqkSdxuqCu,train,23,flatfault-b	/kaggle/input/waveform-inversion-23/FlatFault_B/seis8_1_25.npy	/kaggle/input/waveform-inversion-23/FlatFault_B/vel8_1_25.npy
90,FlatFault_B,flatfault-b,seis8_1_26.npy,vel8_1_26.npy,https://www.googleapis.com/drive/v2/files/1AOfoykmToKgqtcE0zUQjBWIxEqJKlIcC,https://www.googleapis.com/drive/v2/files/1p27eWmNNPT2jgZTEROqyAo_Nj5oxH8Bm,train,23,flatfault-b	/kaggle/input/waveform-inversion-23/FlatFault_B/seis8_1_26.npy	/kaggle/input/waveform-inversion-23/FlatFault_B/vel8_1_26.npy
91,FlatFault_B,flatfault-b,seis8_1_27.npy,vel8_1_27.npy,https://www.googleapis.com/drive/v2/files/1n2aSVCJAlbkgV2jvvJfrfaLOo5dKU5m1,https://www.googleapis.com/drive/v2/files/17q6eReXggNDr-dWBkEgFx2zpvOZdaOVs,train,23,flatfault-b	/kaggle/input/waveform-inversion-23/FlatFault_B/seis8_1_27.npy	/kaggle/input/waveform-inversion-23/FlatFault_B/vel8_1_27.npy
44,FlatVel_A,flatvel-a,data45.npy,model45.npy,https://www.googleapis.com/drive/v2/files/1t1ad5KMmo0tCuJaISeKLgwaUCqRjZlAN,https://www.googleapis.com/drive/v2/files/1D5nXe3NuLPdYCTkFT-FtrArHJb1AH5wR,train,23,flatvel-a	/kaggle/input/waveform-inversion-23/FlatVel_A/data/data45.npy	/kaggle/input/waveform-inversion-23/FlatVel_A/model/model45.npy
45,FlatVel_A,flatvel-a,data46.npy,model46.npy,https://www.googleapis.com/drive/v2/files/18WDhh5_HS9zt26meHGe6S5RmhCwmMLFR,https://www.googleapis.com/drive/v2/files/1oigEQtendNLC6HUWxqW7gZQXbgrCJ_eO,train,23,flatvel-a	/kaggle/input/waveform-inversion-23/FlatVel_A/data/data46.npy	/kaggle/input/waveform-inversion-23/FlatVel_A/model/model46.npy
44,FlatVel_B,flatvel-b,data45.npy,model45.npy,https://www.googleapis.com/drive/v2/files/1LNa6OC6VJz6xYsAXC-SkjenK6U-qW-E8,https://www.googleapis.com/drive/v2/files/1109886YYSVPOP1Ck_wN3zaRxH6sMFEPd,train,23,flatvel-b	/kaggle/input/waveform-inversion-23/FlatVel_B/data/data45.npy	/kaggle/input/waveform-inversion-23/FlatVel_B/model/model45.npy
45,FlatVel_B,flatvel-b,data46.npy,model46.npy,https://www.googleapis.com/drive/v2/files/1nS7tRp6L_QOlyEkrAWnTu5WZlOWX6Ar7,https://www.googleapis.com/drive/v2/files/1OscVE5pMOG_KirqCVkztcbr39QP7cGK7,train,23,flatvel-b	/kaggle/input/waveform-inversion-23/FlatVel_B/data/data46.npy	/kaggle/input/waveform-inversion-23/FlatVel_B/model/model46.npy
110,Style_A,style-a,data111.npy,model111.npy,https://www.googleapis.com/drive/v2/files/136Ykn2DTldpz8muOnJ5UDTpy1oVs8s4I,https://www.googleapis.com/drive/v2/files/1NZmZ_Ux4du39RDgZbr9NAChSyRtkSSQb,train,23,style-a	/kaggle/input/waveform-inversion-23/Style_A/data/data111.npy	/kaggle/input/waveform-inversion-23/Style_A/model/model111.npy
111,Style_A,style-a,data112.npy,model112.npy,https://www.googleapis.com/drive/v2/files/1cjM4b7lJPg8ODKyY24w7-mz5lTwYLjEZ,https://www.googleapis.com/drive/v2/files/1LEFeap8QOIdCfOwxChZsMfq49W6RyNO1,train,23,style-a	/kaggle/input/waveform-inversion-23/Style_A/data/data112.npy	/kaggle/input/waveform-inversion-23/Style_A/model/model112.npy
112,Style_A,style-a,data113.npy,model113.npy,https://www.googleapis.com/drive/v2/files/1lZpIguaMrbFklaKJ65OtWljvrzCug_rz,https://www.googleapis.com/drive/v2/files/1VhYgHBH0x3TYhDj9tsYmeIlHXhDO8OUd,train,23,style-a	/kaggle/input/waveform-inversion-23/Style_A/data/data113.npy	/kaggle/input/waveform-inversion-23/Style_A/model/model113.npy
113,Style_A,style-a,data114.npy,model114.npy,https://www.googleapis.com/drive/v2/files/1V_sDJ4yWWYhgwpS8idKlEZSqnmRbqteq,https://www.googleapis.com/drive/v2/files/1g0HQ7cOmQsKpqtqK4ZvPuMPJ_Gy7UU9h,train,23,style-a	/kaggle/input/waveform-inversion-23/Style_A/data/data114.npy	/kaggle/input/waveform-inversion-23/Style_A/model/model114.npy
114,Style_A,style-a,data115.npy,model115.npy,https://www.googleapis.com/drive/v2/files/1XuOMDyOhswdOSAL-PjWvs2YEIe6hbgng,https://www.googleapis.com/drive/v2/files/1mI7UnTcwb9Ij4d7opAOI7B4ZhD47iXuJ,train,23,style-a	/kaggle/input/waveform-inversion-23/Style_A/data/data115.npy	/kaggle/input/waveform-inversion-23/Style_A/model/model115.npy
110,Style_B,style-b,data111.npy,model111.npy,https://www.googleapis.com/drive/v2/files/1xCSfIPdRZgOEbHzSRjno7sOyG8PxWJBL,https://www.googleapis.com/drive/v2/files/1F911V39Cu04QMU2udYvsemaelnc0GEp_,train,23,style-b	/kaggle/input/waveform-inversion-23/Style_B/data/data111.npy	/kaggle/input/waveform-inversion-23/Style_B/model/model111.npy
111,Style_B,style-b,data112.npy,model112.npy,https://www.googleapis.com/drive/v2/files/1N0EDGrlVb6ekFpb8OQsJ6FLbfwtN0ktE,https://www.googleapis.com/drive/v2/files/16UnBBULgGasoABv8ddQbMW8a_vddYgM7,train,23,style-b	/kaggle/input/waveform-inversion-23/Style_B/data/data112.npy	/kaggle/input/waveform-inversion-23/Style_B/model/model112.npy
112,Style_B,style-b,data113.npy,model113.npy,https://www.googleapis.com/drive/v2/files/16XgDctgh5pq0f-hYYhA729d_fdJMiiXS,https://www.googleapis.com/drive/v2/files/1gkE7-UO9N-bdytey0WB7IiCEWZhbtxzE,train,23,style-b	/kaggle/input/waveform-inversion-23/Style_B/data/data113.npy	/kaggle/input/waveform-inversion-23/Style_B/model/model113.npy
113,Style_B,style-b,data114.npy,model114.npy,https://www.googleapis.com/drive/v2/files/1RQ3jdYtIaKyG18WRVMgfWM7n2Tqfu1Pb,https://www.googleapis.com/drive/v2/files/1l3zaukzpzkDb4crhWHwO70Ie7BU8gB8I,train,23,style-b	/kaggle/input/waveform-inversion-23/Style_B/data/data114.npy	/kaggle/input/waveform-inversion-23/Style_B/model/model114.npy
114,Style_B,style-b,data115.npy,model115.npy,https://www.googleapis.com/drive/v2/files/1kSOY_stR5G69EjFk10G-nC3FuybQweXY,https://www.googleapis.com/drive/v2/files/1Cv_3A4mYD5KteiogOtWg8ieW-u_4Tvlr,train,23,style-b	/kaggle/input/waveform-inversion-23/Style_B/data/data115.npy	/kaggle/input/waveform-inversion-23/Style_B/model/model115.npy
92,CurveFault_A,curvefault-a,seis4_1_28.npy,vel4_1_28.npy,https://www.googleapis.com/drive/v2/files/1ArTiNLkV6pUWma5A19uHhTmxR72SmNYr,https://www.googleapis.com/drive/v2/files/1d0n5Tg9PRN3jdSmdr46lIQ0AidCn60BL,train,24,curvefault-a	/kaggle/input/waveform-inversion-24/CurveFault_A/seis4_1_28.npy	/kaggle/input/waveform-inversion-24/CurveFault_A/vel4_1_28.npy
93,CurveFault_A,curvefault-a,seis4_1_29.npy,vel4_1_29.npy,https://www.googleapis.com/drive/v2/files/15jxkHxKH995C7AYFDAg1ol5YDlgx9zfB,https://www.googleapis.com/drive/v2/files/1L10Rs3ExzGn3AYBNzE-CvDZr-fL6pwys,train,24,curvefault-a	/kaggle/input/waveform-inversion-24/CurveFault_A/seis4_1_29.npy	/kaggle/input/waveform-inversion-24/CurveFault_A/vel4_1_29.npy
94,CurveFault_A,curvefault-a,seis4_1_30.npy,vel4_1_30.npy,https://www.googleapis.com/drive/v2/files/1ZVGdgxs_K2EnxPZAQFFu4xEIel2ghhoc,https://www.googleapis.com/drive/v2/files/1ZMZWk9E1kB5BpcQLaZXs8s3IwQBOl3O3,train,24,curvefault-a	/kaggle/input/waveform-inversion-24/CurveFault_A/seis4_1_30.npy	/kaggle/input/waveform-inversion-24/CurveFault_A/vel4_1_30.npy
95,CurveFault_A,curvefault-a,seis4_1_31.npy,vel4_1_31.npy,https://www.googleapis.com/drive/v2/files/1kt3f3gxIzs5KFQmU0VsX6jAC1JrPYAG-,https://www.googleapis.com/drive/v2/files/1HswjpoVs1OH8cFbOjaFZIlAQrq4KPbAg,train,24,curvefault-a	/kaggle/input/waveform-inversion-24/CurveFault_A/seis4_1_31.npy	/kaggle/input/waveform-inversion-24/CurveFault_A/vel4_1_31.npy
92,CurveFault_B,curvefault-b,seis8_1_28.npy,vel8_1_28.npy,https://www.googleapis.com/drive/v2/files/157w_FwpCO7yfU9dOwZsrMN6wehGOL9oG,https://www.googleapis.com/drive/v2/files/1lkXzUK3XeKI65OEEJvdTxZLUerRgezHD,train,24,curvefault-b	/kaggle/input/waveform-inversion-24/CurveFault_B/seis8_1_28.npy	/kaggle/input/waveform-inversion-24/CurveFault_B/vel8_1_28.npy
93,CurveFault_B,curvefault-b,seis8_1_29.npy,vel8_1_29.npy,https://www.googleapis.com/drive/v2/files/1BRnZzqRM3-35JEjGEswQ86CTkVhX0una,https://www.googleapis.com/drive/v2/files/13S_kcJP3dvjccDTXUkYiuPSuU0cTVccq,train,24,curvefault-b	/kaggle/input/waveform-inversion-24/CurveFault_B/seis8_1_29.npy	/kaggle/input/waveform-inversion-24/CurveFault_B/vel8_1_29.npy
94,CurveFault_B,curvefault-b,seis8_1_30.npy,vel8_1_30.npy,https://www.googleapis.com/drive/v2/files/1UnQuaX-aOwEg_VXk0fHiiewb79IW2hCp,https://www.googleapis.com/drive/v2/files/1WyrrB-jCLWkpOsD51KqLv2iNm-7xrQks,train,24,curvefault-b	/kaggle/input/waveform-inversion-24/CurveFault_B/seis8_1_30.npy	/kaggle/input/waveform-inversion-24/CurveFault_B/vel8_1_30.npy
95,CurveFault_B,curvefault-b,seis8_1_31.npy,vel8_1_31.npy,https://www.googleapis.com/drive/v2/files/1IWhFp3FQfHlcjRrNq3dGW5aV_hopcByg,https://www.googleapis.com/drive/v2/files/16vj9z1l1levJRYu2EZjBgPCwqUorD1LJ,train,24,curvefault-b	/kaggle/input/waveform-inversion-24/CurveFault_B/seis8_1_31.npy	/kaggle/input/waveform-inversion-24/CurveFault_B/vel8_1_31.npy
46,CurveVel_A,curvevel-a,data47.npy,model47.npy,https://www.googleapis.com/drive/v2/files/1gR0_sN2_a3a4mMgKK-J7PzzKjpFzd9-B,https://www.googleapis.com/drive/v2/files/18BzJHStYdPFt6NTMDBdv53bsqT-uEAEZ,train,24,curvevel-a	/kaggle/input/waveform-inversion-24/CurveVel_A/data/data47.npy	/kaggle/input/waveform-inversion-24/CurveVel_A/model/model47.npy
47,CurveVel_A,curvevel-a,data48.npy,model48.npy,https://www.googleapis.com/drive/v2/files/1NNOfTwPUyBq6xae-i0vSD3SiFwm8rHvW,https://www.googleapis.com/drive/v2/files/1V2Wav5EuoSwWwETmkAQiy9M36woA7Zeg,train,24,curvevel-a	/kaggle/input/waveform-inversion-24/CurveVel_A/data/data48.npy	/kaggle/input/waveform-inversion-24/CurveVel_A/model/model48.npy
46,CurveVel_B,curvevel-b,data47.npy,model47.npy,https://www.googleapis.com/drive/v2/files/1ugDZbAEheSv-ZVMp3KCteVroXjN0APLL,https://www.googleapis.com/drive/v2/files/1QjFVkY5OCWDWx3OZq3fQ5dL96VZSK9W-,train,24,curvevel-b	/kaggle/input/waveform-inversion-24/CurveVel_B/data/data47.npy	/kaggle/input/waveform-inversion-24/CurveVel_B/model/model47.npy
47,CurveVel_B,curvevel-b,data48.npy,model48.npy,https://www.googleapis.com/drive/v2/files/1rmNjEdISqbomoYxPJ66AymDslbaqs9NN,https://www.googleapis.com/drive/v2/files/14gCa8UlEZiub_zbquKye-3PSsWbGhSK2,train,24,curvevel-b	/kaggle/input/waveform-inversion-24/CurveVel_B/data/data48.npy	/kaggle/input/waveform-inversion-24/CurveVel_B/model/model48.npy
92,FlatFault_A,flatfault-a,seis4_1_28.npy,vel4_1_28.npy,https://www.googleapis.com/drive/v2/files/1W0rcoqula42P8R3eoWaDdz9VmmOiWW-G,https://www.googleapis.com/drive/v2/files/13-Cem5tz9MZHGY-zYVigf9GS3UxsCGV4,train,24,flatfault-a	/kaggle/input/waveform-inversion-24/FlatFault_A/seis4_1_28.npy	/kaggle/input/waveform-inversion-24/FlatFault_A/vel4_1_28.npy
93,FlatFault_A,flatfault-a,seis4_1_29.npy,vel4_1_29.npy,https://www.googleapis.com/drive/v2/files/17VyfI2AE8ONlroPId5-mXmYJIjrOJc4M,https://www.googleapis.com/drive/v2/files/1UIUoL0il9PtzYqnA15UslN7MvpJnHec2,train,24,flatfault-a	/kaggle/input/waveform-inversion-24/FlatFault_A/seis4_1_29.npy	/kaggle/input/waveform-inversion-24/FlatFault_A/vel4_1_29.npy
94,FlatFault_A,flatfault-a,seis4_1_30.npy,vel4_1_30.npy,https://www.googleapis.com/drive/v2/files/1OvYl84FDd6jZuqrSFDJDgI5c4L-KDstx,https://www.googleapis.com/drive/v2/files/1MyFzn26TUX8_BPr7mHJIvu-bJk6wGAJA,train,24,flatfault-a	/kaggle/input/waveform-inversion-24/FlatFault_A/seis4_1_30.npy	/kaggle/input/waveform-inversion-24/FlatFault_A/vel4_1_30.npy
95,FlatFault_A,flatfault-a,seis4_1_31.npy,vel4_1_31.npy,https://www.googleapis.com/drive/v2/files/13nWxmsSl6DjvBDVzquAATAuJpdtip8X9,https://www.googleapis.com/drive/v2/files/1UWVayswjsikqVfmqVjM6-QCN-QOKG26f,train,24,flatfault-a	/kaggle/input/waveform-inversion-24/FlatFault_A/seis4_1_31.npy	/kaggle/input/waveform-inversion-24/FlatFault_A/vel4_1_31.npy
92,FlatFault_B,flatfault-b,seis8_1_28.npy,vel8_1_28.npy,https://www.googleapis.com/drive/v2/files/1T1LkFohNFn7SqN6WDDb-LceYspFi3fql,https://www.googleapis.com/drive/v2/files/1yu4VF4Ix1Lb_XEg9DaPJYRyVjTkBW2iL,train,24,flatfault-b	/kaggle/input/waveform-inversion-24/FlatFault_B/seis8_1_28.npy	/kaggle/input/waveform-inversion-24/FlatFault_B/vel8_1_28.npy
93,FlatFault_B,flatfault-b,seis8_1_29.npy,vel8_1_29.npy,https://www.googleapis.com/drive/v2/files/1R2jfb_3ygWI_flOtDaLOAJ42i9QIqKRo,https://www.googleapis.com/drive/v2/files/1bZ6-lUu9tXaIt-2MPyQHQ_BgFjHzlHkV,train,24,flatfault-b	/kaggle/input/waveform-inversion-24/FlatFault_B/seis8_1_29.npy	/kaggle/input/waveform-inversion-24/FlatFault_B/vel8_1_29.npy
94,FlatFault_B,flatfault-b,seis8_1_30.npy,vel8_1_30.npy,https://www.googleapis.com/drive/v2/files/1RytV4wElydb6-eAMu2SfOkqUI-9Bj6N_,https://www.googleapis.com/drive/v2/files/1azlrMHg5kEvBQPvRGCDKWkL1q4u2hwLT,train,24,flatfault-b	/kaggle/input/waveform-inversion-24/FlatFault_B/seis8_1_30.npy	/kaggle/input/waveform-inversion-24/FlatFault_B/vel8_1_30.npy
95,FlatFault_B,flatfault-b,seis8_1_31.npy,vel8_1_31.npy,https://www.googleapis.com/drive/v2/files/1Kz7MEOFIGKnHa3n-0MGB7z48qJEO2JNc,https://www.googleapis.com/drive/v2/files/1l34bJF9zhEO5VYdL7sgym8ZBsfgXiF7q,train,24,flatfault-b	/kaggle/input/waveform-inversion-24/FlatFault_B/seis8_1_31.npy	/kaggle/input/waveform-inversion-24/FlatFault_B/vel8_1_31.npy
46,FlatVel_A,flatvel-a,data47.npy,model47.npy,https://www.googleapis.com/drive/v2/files/1xGmFUal4FQbxSKdZuTKdgNsqZxP4NBVk,https://www.googleapis.com/drive/v2/files/177t8s5rmKB4ZYa5tnNAuNuGHOMCZ8A-X,train,24,flatvel-a	/kaggle/input/waveform-inversion-24/FlatVel_A/data/data47.npy	/kaggle/input/waveform-inversion-24/FlatVel_A/model/model47.npy
47,FlatVel_A,flatvel-a,data48.npy,model48.npy,https://www.googleapis.com/drive/v2/files/1W1EnM2U7nwYwJy4803-A0a65sEuKV8eq,https://www.googleapis.com/drive/v2/files/1dNJjezoc-nlPwY6v31O83iCuBURGQbJL,train,24,flatvel-a	/kaggle/input/waveform-inversion-24/FlatVel_A/data/data48.npy	/kaggle/input/waveform-inversion-24/FlatVel_A/model/model48.npy
46,FlatVel_B,flatvel-b,data47.npy,model47.npy,https://www.googleapis.com/drive/v2/files/1qMyDcEcnVGhVgVshoPl6uqPs8zjvwBqG,https://www.googleapis.com/drive/v2/files/1c-y7U39cx2AAw6VnEKKEDUiuXFZvn_-4,train,24,flatvel-b	/kaggle/input/waveform-inversion-24/FlatVel_B/data/data47.npy	/kaggle/input/waveform-inversion-24/FlatVel_B/model/model47.npy
47,FlatVel_B,flatvel-b,data48.npy,model48.npy,https://www.googleapis.com/drive/v2/files/12Lhtod5JV_wK4U0ayXG_tuwS57nBgnZS,https://www.googleapis.com/drive/v2/files/1nFRgnhe__akwOgkt3opUi8EO3RLJGsU9,train,24,flatvel-b	/kaggle/input/waveform-inversion-24/FlatVel_B/data/data48.npy	/kaggle/input/waveform-inversion-24/FlatVel_B/model/model48.npy
115,Style_A,style-a,data116.npy,model116.npy,https://www.googleapis.com/drive/v2/files/1uGjAeX0UI8oAOJFOVzlZQaIqXwdeLPb9,https://www.googleapis.com/drive/v2/files/1clvGdPeAyrtH92ap45cDm0XnbC_jRyON,train,24,style-a	/kaggle/input/waveform-inversion-24/Style_A/data/data116.npy	/kaggle/input/waveform-inversion-24/Style_A/model/model116.npy
116,Style_A,style-a,data117.npy,model117.npy,https://www.googleapis.com/drive/v2/files/1wexZW7RlnBB0urtcQhvrbInP50eEEUGj,https://www.googleapis.com/drive/v2/files/1zYGD7y5B-v-vwu8cgp9qRTdCWRf8lNa0,train,24,style-a	/kaggle/input/waveform-inversion-24/Style_A/data/data117.npy	/kaggle/input/waveform-inversion-24/Style_A/model/model117.npy
117,Style_A,style-a,data118.npy,model118.npy,https://www.googleapis.com/drive/v2/files/18XA66zMEj8N5UD0PD5B--RrQciCR_nMv,https://www.googleapis.com/drive/v2/files/1dPo_SVKbhsOAZNjgc7dgdtU07i1hVVZ4,train,24,style-a	/kaggle/input/waveform-inversion-24/Style_A/data/data118.npy	/kaggle/input/waveform-inversion-24/Style_A/model/model118.npy
