idDrink,strDrink,strCategory,strAlcoholic,strGlass,strInstructions,strDrinkThumb,strTags,dateModified
17181,Dirty Martini,Cocktail,Alcoholic,Cocktail glass,"Pour the vodka, dry vermouth and olive brine into a cocktail shaker with a handful of ice and shake well.
Rub the rim of a martini glass with the wedge of lemon.
Strain the contents of the cocktail shaker into the glass and add the olive.
A dirty Martini contains a splash of olive brine or olive juice and is typically garnished with an olive.",https://www.thecocktaildb.com/images/media/drink/vcyvpq1485083300.jpg,"IBA,NewEra",2017-01-22 11:08:20
16108,9 1/2 Weeks,Cocktail,Alcoholic,Cocktail glass,Combine all ingredients in glass mixer. Chill and strain into Cocktail glass. Garnish with sliced strawberry.,https://www.thecocktaildb.com/images/media/drink/xvwusr1472669302.jpg,,2016-08-31 19:48:22
17220,Butter Baby,Shake,Alcoholic,Beer mug,Blend together in a blender. Serve in a chilled Beer mug with Fresh Blueberries and caramel for topping.,https://www.thecocktaildb.com/images/media/drink/1xhjk91504783763.jpg,,2017-09-07 12:29:23
13204,New York Lemonade,Cocktail,Alcoholic,Cocktail glass,Serve in a chilled cocktail glass. Lemon and sugar the rim. Stir and Strain.,https://www.thecocktaildb.com/images/media/drink/b3n0ge1503565473.jpg,,2017-08-24 10:04:33
12162,Screwdriver,Ordinary Drink,Alcoholic,Highball glass,Mix in a highball glass with ice. Garnish and serve.,https://www.thecocktaildb.com/images/media/drink/8xnyke1504352207.jpg,IBA,2017-09-02 12:36:47
178314,Gin Basil Smash,Cocktail,Alcoholic,Highball glass,"Muddle Basil leaves (~ 10) with Suggar Syrup in a shaker. Add Gin an Lemon Juice.
Filter and serve in a tumbler with ice",https://www.thecocktaildb.com/images/media/drink/jqh2141572807327.jpg,"Europe,Summer",
11418,Gin Squirt,Ordinary Drink,Alcoholic,Highball glass,"Stir gin, grenadine, and powdered sugar with ice and strain into a highball glass over ice cubes. Fill with carbonated water and stir. Decorate with the pineapple chunks and the strawberries and serve.",https://www.thecocktaildb.com/images/media/drink/xrbhz61504883702.jpg,,2017-09-08 16:15:02
11410,Gin Fizz,Ordinary Drink,Alcoholic,Highball glass,"Shake all ingredients with ice cubes, except soda water. Pour into glass. Top with soda water.",https://www.thecocktaildb.com/images/media/drink/drtihp1606768397.jpg,"IBA,Classic",2017-09-02 12:29:32
12560,Afterglow,Cocktail,Non alcoholic,Highball Glass,Mix. Serve over ice.,https://www.thecocktaildb.com/images/media/drink/vuquyv1468876052.jpg,,2016-07-18 22:07:32
17174,Cherry Electric Lemonade,Cocktail,Alcoholic,Pint glass,Now stir vigorously and then pour over a large cup of ice. Now drink it with a straw and stir occasionally.,https://www.thecocktaildb.com/images/media/drink/tquyyt1451299548.jpg,,2015-12-28 10:45:48
11118,Blue Margarita,Ordinary Drink,Alcoholic,Cocktail glass,"Rub rim of cocktail glass with lime juice. Dip rim in coarse salt. Shake tequila, blue curacao, and lime juice with ice, strain into the salt-rimmed glass, and serve.",https://www.thecocktaildb.com/images/media/drink/bry4qh1582751040.jpg,,2015-08-18 14:51:53
17224,Absolutely Fabulous,Cocktail,Alcoholic,Champagne flute,Mix the Vodka and Cranberry juice together in a shaker and strain into a glass. Top up with Champagne.,https://www.thecocktaildb.com/images/media/drink/abcpwr1504817734.jpg,,2017-09-07 21:55:34
12944,Gluehwein,Punch / Party Drink,Optional alcohol,Irish coffee cup,"Boil sugar and spices in water, leave in the water for 30 minutes. Strain the spiced water and mix with the wine. Heat slowly until short of boiling temperature. (To remove alcohol, let it boil for a while.) You may add lemon or orange juice to taste. Serve in irish coffee cup.",https://www.thecocktaildb.com/images/media/drink/vuxwvt1468875418.jpg,,2016-07-18 21:56:58
12890,Cranberry Punch,Punch / Party Drink,Non alcoholic,Punch Bowl,"Combine first four ingredients. Stir until sugar is dissolved, chill. Then add ginger ale just before serving. Add ice ring to keep punch cold.",https://www.thecocktaildb.com/images/media/drink/mzgaqu1504389248.jpg,,2017-09-02 22:54:08
15813,Herbal flame,Coffee / Tea,Alcoholic,Mason jar,"Pour Hot Damn 100 in bottom of a jar or regular glass. Fill the rest of the glass with sweet tea. Stir with spoon, straw, or better yet a cinnamon stick and leave it in.",https://www.thecocktaildb.com/images/media/drink/rrstxv1441246184.jpg,,2015-09-03 03:09:44
178356,Butterfly Effect,Cocktail,Alcoholic,Hurricane glass,"Grab your boston tin, fill it with cubes ice and then simply chuck in all your ingredients apart from your lemonade.
Now it’s time to shake what your mama gave you until all your ingredients are blended to perfection.
Add some cubes of ice to your hurricane glass, give them a swill to cool the whole thing down and then strain your raspberry vodka cocktail of wonder into the glass.
Top with lemonade and chuck a sprig of mint on top for garnish.
You can either get drinking at this point or go and try and grab a few butterflies to finish, the choice really is yours.",https://www.thecocktaildb.com/images/media/drink/ht3hnk1619704289.jpg,"Purple, Colourful",
11720,Martinez Cocktail,Cocktail,Alcoholic,Cocktail glass,Stir all ingredients (except cherry) with ice and strain into a cocktail glass. Top with the cherry and serve.,https://www.thecocktaildb.com/images/media/drink/wwxwvr1439906452.jpg,,2015-08-18 15:00:52
11339,English Rose Cocktail,Ordinary Drink,Alcoholic,Cocktail glass,Rub rim of cocktail glass with lemon juice and dip rim of glass in powdered sugar. Shake all ingredients (except cherry) with ice and strain into sugar-rimmed glass. Top with the cherry and serve.,https://www.thecocktaildb.com/images/media/drink/yxwrpp1441208697.jpg,,2015-09-02 16:44:57
11054,Arthur Tompkins,Ordinary Drink,Alcoholic,Whiskey sour glass,"In a shaker half-filled with ice cubes, combine the gin, Grand Marnier, and lemon juice. Shake well. Strain into a sour glass and garnish with the lemon twist.",https://www.thecocktaildb.com/images/media/drink/7onfhz1493067921.jpg,,2017-04-24 22:05:21
178306,Slippery Nipple,Shot,Alcoholic,Shot glass,"Pour the Sambuca into a shot glass, then pour the Irish Cream on top so that the two liquids do not mix.",https://www.thecocktaildb.com/images/media/drink/l9tgru1551439725.jpg,Adult,2019-03-01 11:28:45
11050,Apricot Lady,Ordinary Drink,Alcoholic,Old-fashioned glass,"In a shaker half-filled with ice cubes, combine the rum, apricot brandy, triple sec, lemon juice, and egg white. Shake well. Strain into an old-fashioned glass almost filled with ice cubes. Garnish with the orange slice.",https://www.thecocktaildb.com/images/media/drink/7ityp11582579598.jpg,Cold,2017-09-02 23:03:34
12057,Royal Gin Fizz,Ordinary Drink,Alcoholic,Highball glass,"Shake all ingredients (except carbonated water) with ice and strain into a highball glass over two ice cubes. Fill with carbonated water, stir, and serve.",https://www.thecocktaildb.com/images/media/drink/pe1x1c1504735672.jpg,,2017-09-06 23:07:52
11580,John Collins,Ordinary Drink,Alcoholic,Collins glass,Pour all ingredients directly into highball glass filled with ice. Stir gently. Garnish. Add a dash of Angostura bitters.,https://www.thecocktaildb.com/images/media/drink/0t4bv71606854479.jpg,IBA,2017-09-02 12:04:31
13200,Owen's Grandmother's Revenge,Ordinary Drink,Alcoholic,Highball glass,Add ingredients and mix in blender.,https://www.thecocktaildb.com/images/media/drink/0wt4uo1503565321.jpg,,2017-08-24 10:02:02
15288,252,Shot,Alcoholic,Shot glass,"Add both ingredients to shot glass, shoot, and get drunk quick",https://www.thecocktaildb.com/images/media/drink/rtpxqw1468877562.jpg,,2016-07-18 22:32:42
11106,Blackthorn,Ordinary Drink,Alcoholic,Cocktail glass,Stir sloe gin and vermouth with ice and strain into a cocktail glass. Add the twist of lemon peel and serve.,https://www.thecocktaildb.com/images/media/drink/dgj92f1616098672.jpg,,2015-09-02 16:57:10
17044,Homemade Kahlua,Homemade Liqueur,Alcoholic,Collins Glass,"Dissolve sugar in 2 cups of boiling water and add corn syrup. Dissolve the instant coffee in the remaining water. Pour syrup and coffee in a gallon jug. Let it cool. Add vodka and vanilla when cold. For the best result, let the mixture ""mature"" for 4-5 weeks.",https://www.thecocktaildb.com/images/media/drink/uwtsst1441254025.jpg,,2015-09-03 05:20:25
11369,Flying Scotchman,Ordinary Drink,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/q53l911582482518.jpg,,2017-09-04 11:14:00
178367,Ramos Gin Fizz,Cocktail,Alcoholic,Highball glass,"Prepare all the ingredients on the counter to be able to work well and quickly, especially the cream and egg white.

Pour all the ingredients into a shaker.

Shake vigorously for 1 minute: cream and egg white must be mixed perfectly, so don't rush.

Now open the shaker and put some ice and shake for 1-2 minutes. It depends on how long you can resist!

Pour into a highball glass, add a splash of soda and garnish to taste.

Ramos Gin Fizz was once drunk as an invigorating drink or even as a breakfast, try it as an aperitif and after dinner and you will discover a little gem now lost.",https://www.thecocktaildb.com/images/media/drink/967t911643844053.jpg,,
12093,Rum Sour,Ordinary Drink,Alcoholic,Whiskey sour glass,"In a shaker half-filled with ice cubes, combine the rum, lemon juice, and sugar. Shake well. Strain into a sour glass and garnish with the orange slice and the cherry.",https://www.thecocktaildb.com/images/media/drink/bylfi21504886323.jpg,,2017-09-08 16:58:44
14378,Lunch Box,Beer,Alcoholic,Pint glass,Fill a pint glass almost full with beer. Then fill the rest with orange juice (careful not to fill it to the top). Then take the shot of Amaretto and drop it in.,https://www.thecocktaildb.com/images/media/drink/qywpvt1454512546.jpg,,2016-02-03 15:15:46
17176,Ipamena,Ordinary Drink,Non alcoholic,Wine Glass,"Cut half a lime into pieces, place in a shaker, add the sugar and crush. Measure the passion fruit juice, add it to the shaker and fill up with ice cubes. Close the shaker and shake vigorously. Pour the liquid into a glass, top up with ginger ale, stir with a teaspoon and then garnish the rim of the glass with a slice of lime",https://www.thecocktaildb.com/images/media/drink/yswuwp1469090992.jpg,,2016-07-21 09:49:52
15224,Malibu Twister,Cocktail,Alcoholic,Highball glass,"Add rum & trister then, add cranberry jucie,stir",https://www.thecocktaildb.com/images/media/drink/2dwae41504885321.jpg,,2017-09-08 16:42:01
17830,Corn n Oil,Cocktail,Alcoholic,Old-fashioned glass,"Cut the half lime in half again. Add the lime, falernum, and bitters to a rocks glass. Muddle. Add the rum. (Aged Barbados rum such as Plantation 5 Year is recommended). Add ice and stir. Float the blackstrap rum on top. Serve with a straw.",https://www.thecocktaildb.com/images/media/drink/pk6dwi1592767243.jpg,,2018-06-27 15:15:09
178334,Death in the Afternoon,Cocktail,Alcoholic,Margarita glass,"Easy as you like, pour the absinthe into a chilled glass, top with champagne. Must be drunk mid afternoon for the optimum effect.",https://www.thecocktaildb.com/images/media/drink/y7s3rh1598719574.jpg,Drunk,
13020,Sangria,Punch / Party Drink,Alcoholic,Pitcher,Mix all together in a pitcher and refrigerate. Add cloves and cinnamon sticks to taste. Serve in wine glasses.,https://www.thecocktaildb.com/images/media/drink/xrvxpp1441249280.jpg,,2015-09-03 04:01:20
17268,Blue Hurricane,Cocktail,Alcoholic,Highball glass,"If each part is 1/2 oz then use about 2.5 cups of ice.

Blend it all together. 
Drink it with a big straw if you have one.

",https://www.thecocktaildb.com/images/media/drink/nwx02s1515795822.jpg,"Colourful, Blue",2018-01-12 22:23:42
12774,Masala Chai,Coffee / Tea,Non alcoholic,Coffee Mug,Bring 2 cups of water to boil. Add all the ingredients and boil again for about 15 seconds. Let stand for a minute. Warm milk in a pot. Filter tea into cups. Add milk and sugar. That's IT.,https://www.thecocktaildb.com/images/media/drink/uyrpww1441246384.jpg,,2015-09-03 03:13:04
17108,Coke and Drops,Soft Drink,Non alcoholic,Cocktail glass,"Take a glass, pour the Coke in the glass, then you take 7 drops of lemon juice. Granish with a lemon slice on the rim of the glass.",https://www.thecocktaildb.com/images/media/drink/yrtxxp1472719367.jpg,,2016-09-01 09:42:47
14598,50/50,Ordinary Drink,Alcoholic,Collins Glass,fill glass with crushed ice. Add vodka. Add a splash of grand-marnier. Fill with o.j.,https://www.thecocktaildb.com/images/media/drink/wwpyvr1461919316.jpg,,2016-04-29 09:41:56
13036,Strawberry Lemonade,Punch / Party Drink,Non alcoholic,Collins Glass,Throw everything into a blender and mix until fairly smooth. Serve over ice.,https://www.thecocktaildb.com/images/media/drink/spvvxp1468924425.jpg,,2016-07-19 11:33:45
12756,Autodafé,Ordinary Drink,Alcoholic,Highball glass,Mix and fill up with soda water. Drunk by finns on a sunny day any time of the year and day.,https://www.thecocktaildb.com/images/media/drink/7dkf0i1487602928.jpg,,2017-02-20 15:02:08
14956,Jello shots,Shot,Alcoholic,Shot glass,"Boil 3 cups of water then add jello. Mix jello and water until jello is completely disolved. Add the two cups of vodka and mix together. Pour mixture into plastic shot glasses and chill until firm. Then, eat away...",https://www.thecocktaildb.com/images/media/drink/l0smzo1504884904.jpg,,2017-09-08 16:35:04
11001,Old Fashioned,Cocktail,Alcoholic,Old-fashioned glass,"Place sugar cube in old fashioned glass and saturate with bitters, add a dash of plain water. Muddle until dissolved.
Fill the glass with ice cubes and add whiskey.

Garnish with orange twist, and a cocktail cherry.",https://www.thecocktaildb.com/images/media/drink/vrwquq1478252802.jpg,"IBA,Classic,Alcoholic,Expensive,Savory",2016-11-04 09:46:42
17242,Bombay Cassis,Cocktail,Alcoholic,Balloon Glass,"Add the Bombay Sapphire, Crème de Cassis and lime juice to a balloon glass and swirl well to mix.
Fill the glass with good quality cubed ice.
Top up with chilled and freshly opened Fever-Tree Ginger Beer.
Gently stir to combine, top with a gently squeezed lime wedge and finish with a fresh ginger slice.",https://www.thecocktaildb.com/images/media/drink/h1e0e51510136907.jpg,,2017-11-08 10:28:28
16176,Bellini Martini,Ordinary Drink,Alcoholic,Cocktail glass,"Add ice cubes to shaker.
Add vodka.
Add peach schnapps.
Add peach nectar.
Shake.
Strain into glass.
Add lemon twist peel.",https://www.thecocktaildb.com/images/media/drink/3h9wv51504389379.jpg,,2017-09-02 22:56:19
12776,Melya,Coffee / Tea,Non alcoholic,Coffee mug,"Brew espresso. In a coffee mug, place 1 teaspoon of unsweetened powdered cocoa, then cover a teaspoon with honey and drizzle it into the cup. Stir while the coffee brews, this is the fun part. The cocoa seems to coat the honey without mixing, so you get a dusty, sticky mass that looks as though it will never mix. Then all at once, presto! It looks like dark chocolate sauce. Pour hot espresso over the honey, stirring to dissolve. Serve with cream.",https://www.thecocktaildb.com/images/media/drink/xwtptq1441247579.jpg,,2015-09-03 03:32:59
12418,Turf Cocktail,Ordinary Drink,Alcoholic,Cocktail glass,Stir all ingredients (except orange peel) with ice and strain into a cocktail glass. Add the twist of orange peel and serve.,https://www.thecocktaildb.com/images/media/drink/utypqq1441554367.jpg,,2015-09-06 16:46:07
12308,Stone Sour,Ordinary Drink,Alcoholic,Whiskey sour glass,"Shake all ingredients with ice, strain into a chilled whiskey sour glass, and serve.",https://www.thecocktaildb.com/images/media/drink/vruvtp1472719895.jpg,,2016-09-01 09:51:35
11005,Dry Martini,Cocktail,Alcoholic,Cocktail glass,"Straight: Pour all ingredients into mixing glass with ice cubes. Stir well. Strain in chilled martini cocktail glass. Squeeze oil from lemon peel onto the drink, or garnish with olive.",https://www.thecocktaildb.com/images/media/drink/6ck9yi1589574317.jpg,"IBA,Classic,Christmas,Alcoholic",2017-09-02 12:51:35
11387,Frozen Daiquiri,Ordinary Drink,Alcoholic,Champagne flute,"Combine all ingredients (except for the cherry) in an electric blender and blend at a low speed for five seconds, then blend at a high speed until firm. Pour contents into a champagne flute, top with the cherry, and serve.",https://www.thecocktaildb.com/images/media/drink/7oyrj91504884412.jpg,,2017-09-08 16:26:53
11288,Cuba Libre,Ordinary Drink,Alcoholic,Highball glass,Build all ingredients in a Collins glass filled with ice. Garnish with lime wedge.,https://www.thecocktaildb.com/images/media/drink/wmkbfj1606853905.jpg,"IBA,ContemporaryClassic",2016-09-06 23:41:03
12256,Sol Y Sombra,Ordinary Drink,Alcoholic,Brandy snifter,"Shake ingredients with ice, strain into a brandy snifter, and serve. (The English translation of the name of this drink is ""Sun and Shade"", and after sampling this drink, you'll understand why. Thanks, Kirby.)",https://www.thecocktaildb.com/images/media/drink/3gz2vw1503425983.jpg,,2017-08-22 19:19:43
16987,Irish Curdling Cow,Cocktail,Alcoholic,Highball glass,"Pour Irish Cream, Vodka, and Bourbon in a glass. Add some ice and mix in the orange juice.",https://www.thecocktaildb.com/images/media/drink/yrhutv1503563730.jpg,,2017-08-24 09:35:30
178357,Pornstar Martini,Cocktail,Alcoholic,Cocktail glass,Straight: Pour all ingredients into mixing glass with ice cubes. Shake well. Strain in chilled martini cocktail glass. Cut passion fruit in half and use as garnish. Pour prosecco into a chilled shot glass and serve alongside the martini.,https://www.thecocktaildb.com/images/media/drink/xjhjdf1630406071.jpg,"Adult, Shot, Bubbly",
12732,Chocolate Beverage,Cocoa,Non alcoholic,Coffee mug,"Boil milk in the top of a deep double boiler five minutes. Remove from fire and add chocolate, mixed with the cinnamon, a little at a time, beating with molinillo or egg beater after each addition. When the chocolate is thoroughly blended, heat to the boiling point. Place over bottom of double boiler and add eggs, whipping constantly, until they are thoroughly blended and the mixture is frothing. Serve in coffee mug. Serves eight.",https://www.thecocktaildb.com/images/media/drink/jbqrhv1487603186.jpg,,2017-02-20 15:06:26
11320,Dragonfly,Ordinary Drink,Alcoholic,Highball glass,"In a highball glass almost filled with ice cubes, combine the gin and ginger ale. Stir well. Garnish with the lime wedge.",https://www.thecocktaildb.com/images/media/drink/uc63bh1582483589.jpg,,2017-09-02 22:51:40
178309,Espresso Rumtini,Cocktail,Alcoholic,Cocktail glass,Mix together in a cocktail glass. Garnish with some choclate powder and coffee beans,https://www.thecocktaildb.com/images/media/drink/acvf171561574403.jpg,"DinnerParty,StrongFlavor",
178338,Pure Passion,Cocktail,Alcoholic,Whiskey sour glass,Mix up all ingredients with a cocktail stirrer and serve with crushed ice with mint and edible flour if available.,https://www.thecocktaildb.com/images/media/drink/4tymma1604179273.jpg,Passion,
178327,Pineapple Paloma,Cocktail,Alcoholic,Collins glass,"Rub the rim of each glass with lime slice and dip into salt.
Add ice, tequila, grapefruit juice, lime juice and top with pineapple soda.
Give it a quick stir.
Garnish with fresh pineapple or lime.",https://www.thecocktaildb.com/images/media/drink/pg8iw31593351601.jpg,,
17035,Buccaneer,Beer,Alcoholic,Beer pilsner,Pour the corona into an 18oz beer glass pour the bacardi limon into the beer stir very gently,https://www.thecocktaildb.com/images/media/drink/upvtyt1441249023.jpg,,2015-09-03 03:57:03
14588,151 Florida Bushwacker,Shake,Alcoholic,Beer mug,Combine all ingredients. Blend until smooth. Garnish with chocolate shavings if desired.,https://www.thecocktaildb.com/images/media/drink/rvwrvv1468877323.jpg,,2016-07-18 22:28:43
15082,Royal Flush,Shot,Alcoholic,Old-fashioned glass,Pour all the ingredients into tumbler over ice. Strain into glass.,https://www.thecocktaildb.com/images/media/drink/7rnm8u1504888527.jpg,,2017-09-08 17:35:27
12654,Banana Milk Shake,Shake,Non alcoholic,White wine glass,"Blend very well, preferably in a household mixer. Serve in a wine glass, garnish with whipped cream and a piece of banana.",https://www.thecocktaildb.com/images/media/drink/rtwwsx1472720307.jpg,,2016-09-01 09:58:27
178343,Michelada,Cocktail,Alcoholic,Pint glass,"Mix the beer with tomato juice, freshly squeezed lime juice, and Worcestershire sauce, teriyaki sauce, soy sauce, or hot sauce.
Served In a chilled, salt-rimmed glass
",https://www.thecocktaildb.com/images/media/drink/u736bd1605907086.jpg,"Hangover,StrongFlavor,Breakfast",
15182,After sex,Ordinary Drink,Alcoholic,Highball glass,Pour the vodka and creme over some ice cubes in a tall glass and fill up with juice. to make it beuty full make the top of the glass with a grenadine and sugar,https://www.thecocktaildb.com/images/media/drink/xrl66i1493068702.jpg,,2017-04-24 22:18:22
15789,Snakebite and Black,Beer,Alcoholic,Pint glass,Put blackcurrant squash in first up to about 1cm in glass. Then add the lager and cider one after another.,https://www.thecocktaildb.com/images/media/drink/rssvwv1441248863.jpg,,2015-09-03 03:54:23
12754,Sex on the Beach,Ordinary Drink,Alcoholic,Highball glass,Build all ingredients in a highball glass filled with ice. Garnish with orange slice.,https://www.thecocktaildb.com/images/media/drink/fi67641668420787.jpg,"IBA,ContemporaryClassic",2016-07-21 10:12:45
11600,Kamikaze,Ordinary Drink,Alcoholic,Cocktail glass,"Shake all ingredients together with ice. Strain into glass, garnish and serve.",https://www.thecocktaildb.com/images/media/drink/d7ff7u1606855412.jpg,"IBA,NewEra",2017-09-02 18:26:44
11055,Artillery,Ordinary Drink,Alcoholic,Cocktail glass,"Stir all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/g1vnbe1493067747.jpg,,2017-04-24 22:02:27
11009,Moscow Mule,Punch / Party Drink,Alcoholic,Copper Mug,Combine vodka and ginger beer in a highball glass filled with ice. Add lime juice. Stir gently. Garnish.,https://www.thecocktaildb.com/images/media/drink/3pylqc1504370988.jpg,"IBA,ContemporaryClassic",2017-09-02 17:49:48
17196,Cosmopolitan,Cocktail,Alcoholic,Cocktail glass,Add all ingredients into cocktail shaker filled with ice. Shake well and double strain into large cocktail glass. Garnish with lime wheel.,https://www.thecocktaildb.com/images/media/drink/kpsajh1504368362.jpg,"IBA,ContemporaryClassic",2017-09-02 17:06:02
17221,Boozy Snickers Milkshake,Shake,Alcoholic,Mason jar,"Place the snickers bars in a plastic bag and roll over them with a rolling pin until crushed. Add crushed snickers pieces, ice cream, milk, caramel sauce, chocolate sauce, and chocolate liquor to a blender. Blend until shake is thick and frothy. Pour into glasses and top with chocolate liquor and whip cream.",https://www.thecocktaildb.com/images/media/drink/861tzm1504784164.jpg,,2017-09-07 12:36:04
17229,Adios Amigos Cocktail,Cocktail,Alcoholic,Martini Glass,Shake together all the ingredients and strain into a cold glass.,https://www.thecocktaildb.com/images/media/drink/8nk2mp1504819893.jpg,,2017-09-07 22:31:33
178307,Tequila Slammer,Shot,Alcoholic,Hurricane glass,Mix carefully to avoid releasing the dissolved CO2.,https://www.thecocktaildb.com/images/media/drink/43uhr51551451311.jpg,Drunk,
11786,Mississippi Planters Punch,Ordinary Drink,Alcoholic,Collins glass,"Shake all ingredients (except carbonated water) with ice and strain into a collins glass over ice cubes. Fill with carbonated water, stir, and serve.",https://www.thecocktaildb.com/images/media/drink/urpyqs1439907531.jpg,,2015-08-18 15:18:51
15266,Avalon,Ordinary Drink,Alcoholic,Highball glass,"Fill a tall glass with ice. Layer the Finlandia Vodka, lemon and apple juices, Pisang Ambon, and top up with lemonade. Stir slightly and garnish with a spiralled cucumber skin and a red cherry. The cucumber provides zest and looks attractive. This drink, created by Timo Haimi, took first prize in the 1991 Finlandia Vodka Long Drink Competition.",https://www.thecocktaildb.com/images/media/drink/3k9qic1493068931.jpg,,2017-04-24 22:22:11
13535,Pink Panty Pulldowns,Ordinary Drink,Alcoholic,Collins Glass,Shake well,https://www.thecocktaildb.com/images/media/drink/squsuy1468926657.jpg,,2016-07-19 12:10:57
17180,Aviation,Cocktail,Alcoholic,Cocktail glass,Add all ingredients into cocktail shaker filled with ice. Shake well and strain into cocktail glass. Garnish with a cherry.,https://www.thecocktaildb.com/images/media/drink/trbplb1606855233.jpg,"IBA,Classic",2016-11-04 09:55:28
12572,Bora Bora,Cocktail,Non alcoholic,Highball glass,"Prepare in a blender or shaker, serve in a highball glass on the rocks. Garnish with 1 slice of pineapple and one cherry.",https://www.thecocktaildb.com/images/media/drink/xwuqvw1473201811.jpg,,2016-09-06 23:43:31
178316,Honey Bee,Cocktail,Alcoholic,Margarita glass,"Shake ingredients with crushed ice
",https://www.thecocktaildb.com/images/media/drink/vu8l7t1582475673.jpg,Sweet,
12820,Irish Cream,Homemade Liqueur,Alcoholic,Irish coffee cup,Mix scotch and milk. Add half-and-half. Add rest.,https://www.thecocktaildb.com/images/media/drink/90etyl1504884699.jpg,,2017-09-08 16:31:39
11021,Allegheny,Ordinary Drink,Alcoholic,Cocktail glass,Shake all ingredients (except lemon peel) with ice and strain into a cocktail glass. Top with the twist of lemon peel and serve.,https://www.thecocktaildb.com/images/media/drink/uwvyts1483387934.jpg,,2017-01-02 20:12:14
17074,Arizona Twister,Cocktail,Alcoholic,Hurricane glass,"Just mix in the shots of rum, vodka, and tequila. Add splashes of the three juices, heavy on the pineapple. Top off with grenadine. Crushed ice should already be in glass. Top off the glass with a pineapple wedge.",https://www.thecocktaildb.com/images/media/drink/ido1j01493068134.jpg,,2017-04-24 22:08:55
11164,Brandy Flip,Ordinary Drink,Alcoholic,Whiskey sour glass,"In a shaker half-filled with ice cubes, combine the brandy, egg, sugar, and cream. Shake well. Strain into a sour glass and garnish with the nutmeg.",https://www.thecocktaildb.com/images/media/drink/6ty09d1504366461.jpg,,2017-09-02 16:34:21
17185,Casino,Ordinary Drink,Alcoholic,Cocktail glass,Pour all ingredients into shaker with ice cubes. Shake well. Strain into chilled cocktail glass. Garnish with a lemon twist and a maraschino cherry. Serve without a straw.,https://www.thecocktaildb.com/images/media/drink/1mvjxg1504348579.jpg,IBA,2017-09-02 11:36:19
11028,Amaretto Stinger,Ordinary Drink,Alcoholic,Cocktail glass,"Shake ingredients well with cracked ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/vvop4w1493069934.jpg,,2017-04-24 22:38:54
11239,Cherry Rum,Ordinary Drink,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/twsuvr1441554424.jpg,,2015-09-06 16:47:04
15825,Jamaican Coffee,Coffee / Tea,Alcoholic,Champagne flute,"Stir the rum, coffee and water together. Top with the whipped cream. Sprinkle with a pinch of well ground coffee and drink with a straw.",https://www.thecocktaildb.com/images/media/drink/xqptps1441247257.jpg,,2015-09-03 03:27:37
11662,London Town,Ordinary Drink,Alcoholic,Cocktail glass,"In a mixing glass half-filled with ice cubes, combine all of the ingredients. Stir well. Strain into a cocktail glass.",https://www.thecocktaildb.com/images/media/drink/rpsrqv1468923507.jpg,,2016-07-19 11:18:27
178315,Munich Mule,Cocktail,Alcoholic,Highball glass,"Fill glass with ice
Pour Gin and Lime Juice
Fill glass with Ginger Beer
Garnish with Cucumer and Lime slice",https://www.thecocktaildb.com/images/media/drink/rj55pl1582476101.jpg,German,
12362,Tequila Fizz,Ordinary Drink,Alcoholic,Collins glass,"Shake all ingredients (except ginger ale) with ice and strain into a collins glass over ice cubes. Fill with ginger ale, stir, and serve.",https://www.thecocktaildb.com/images/media/drink/2bcase1504889637.jpg,,2017-09-08 17:53:57
14594,Zizi Coin-coin,Punch / Party Drink,Alcoholic,Margarita/Coupette glass,"Pour 5cl of Cointreau on ice, add 2cl of fresh lemon (or lime) juice, stir gently, and finally add slices of lemon/lime in glass.",https://www.thecocktaildb.com/images/media/drink/0fbo2t1485620752.jpg,,2017-01-28 16:25:52
11566,Jewel Of The Nile,Ordinary Drink,Alcoholic,Cocktail glass,"In a mixing glass half-filled with ice cubes, combine all of the ingredients. Stir well. Strain into a cocktail glass.",https://www.thecocktaildb.com/images/media/drink/hx4nrb1504884947.jpg,,2017-09-08 16:35:48
178318,747 Drink,Cocktail,Alcoholic,Highball glass,"Fill a Collins glass with ice.
Pour in vodka, lime cordial, and cranberry juice.
Fill up with Sprite.
Garnish with a Lime wheel or some cranberries",https://www.thecocktaildb.com/images/media/drink/i9suxb1582474926.jpg,,
12718,Pineapple Gingerale Smoothie,Other / Unknown,Non alcoholic,Highball Glass,Throw everything into a blender and liquify.,https://www.thecocktaildb.com/images/media/drink/eg9i1d1487603469.jpg,,2017-02-20 15:11:09
16158,Whitecap Margarita,Other / Unknown,Alcoholic,Margarita/Coupette glass,Place all ingredients in a blender and blend until smooth. This makes one drink.,https://www.thecocktaildb.com/images/media/drink/srpxxp1441209622.jpg,,2015-09-02 17:00:22
12696,Lassi - Sweet,Other / Unknown,Non alcoholic,Highball glass,Put all ingredients into a blender and blend until nice and frothy. Serve chilled.,https://www.thecocktaildb.com/images/media/drink/9jeifz1487603885.jpg,,2017-02-20 15:18:05
